Timestamp,Sender,Message,Type
2024-10-07 09:53:10,Ben,AHH,Text
2024-10-07 09:53:12,Ben,DURRRU,Text
2024-10-07 09:53:13,Zeynep,VE PROSECCO GETİRDİM,Text
2024-10-07 09:53:17,Zeynep,İÇMEMİZ LAZIM,Text
2024-10-07 09:53:20,Ben,DURUYU TUTUNN,Text
2024-10-07 09:53:27,Zeynep,AY NE SİZ DE Mİ SEVİYOSUNUZ ONU,Text
2024-10-07 09:53:28,Ben,allahımm,Text
2024-10-07 09:53:31,Zeynep,AY BEN BUNU BİLMİYODUM,Text
2024-10-07 09:53:33,Zeynep,ŞAKO MUUUUU,Text
2024-10-07 09:53:35,Zeynep,AY HİHİİHİHİHİHİHİHİ,Text
2024-10-07 09:53:36,Ben,bize bi shaker gerekiyorr,Text
2024-10-07 09:53:39,Ben,geçen gün,Text
2024-10-07 09:53:41,Ben,cuma,Text
2024-10-07 09:53:45,Zeynep,AY EVETTTTTT,Text
2024-10-07 09:53:47,Ben,SORDUĞU İLK ŞEY BUYDU,Text
2024-10-07 09:53:50,Ben,ÇOK KOMKKK,Text
2024-10-07 09:53:55,Zeynep,NE,Text
2024-10-07 09:53:57,Zeynep,NE,Text
2024-10-07 09:54:05,Ben,o skndaki miz eki beni benden aldı,Text
2024-10-07 09:54:07,Zeynep,BİZ ASLA BUNUN MIHABBEYİNİ YAPMAMIŞTIK,Text
2024-10-07 09:54:10,Zeynep,AY NASIL Bİ DENK GELİŞ,Text
2024-10-07 09:54:11,Ben,ASSSLA,Text
2024-10-07 09:54:13,Ben,şişte,Text
2024-10-07 09:54:14,Zeynep,VE HANİ KİMİN,Text
2024-10-07 09:54:17,Ben,were meant to be,Text
2024-10-07 09:54:20,Zeynep,AKLINA GELİR AQQQ,Text
2024-10-07 09:54:24,Ben,BIZIM,Text
2024-10-07 09:54:26,Ben,SABAH SABAH,Text
2024-10-07 09:54:29,Ben,kız neşesiiii,Text
2024-10-07 09:54:31,Zeynep,ANDÖAJDLDJDLSKDLSJDK AY HİHİHİHİİHİHİ,Text
2024-10-07 09:54:34,Ben,DI MI,Text
2024-10-07 09:54:34,Zeynep,AY KUMUMMM,Text
2024-10-07 09:54:37,Ben,çok randommm,Text
2024-10-07 09:54:38,Zeynep,ABİ,Text
2024-10-07 09:54:39,Zeynep,AHSLADJLSJDLS,Text
2024-10-07 09:54:42,Zeynep,TAM OALEAK,Text
2024-10-07 09:54:46,Ben,KAR TANEMMMM,Text
2024-10-07 09:54:47,Zeynep,İHİHİHİHİHİHİHİH,Text
2024-10-07 09:54:49,Ben,ohhh,Text
2024-10-07 09:54:51,Zeynep,😩😩😩😩,Text
2024-10-07 10:26:08,Defne,EVET ABI OHAAA,Text
2024-10-07 10:26:26,Defne,kiyafetim,Text
2024-10-07 10:26:27,Defne,mutsuzum,Text
2024-10-07 10:26:32,Defne,bogazim kotuhh,Text
2024-10-07 10:27:44,Defne,HAHAHHAHA,Text
2024-10-07 10:33:46,Zeynep,AY DENİZCİ TANEMMM,Text
2024-10-07 10:33:49,Zeynep,AŞIRI GÜZEL,Text
2024-10-07 10:33:54,Zeynep,İYİLEŞ ARTIK KARI,Text
2024-10-07 10:33:55,Zeynep,aa,Text
2024-10-07 10:33:59,Zeynep,sainsburyde,Text
2024-10-07 10:34:05,Zeynep,veya benzerinde,Text
2024-10-07 10:34:13,Zeynep,nurofen express var,Text
2024-10-07 10:34:16,Zeynep,onu alsana,Text
2024-10-07 10:34:24,Zeynep,o hemen toparlıyo,Text
2024-10-07 10:34:32,Zeynep,yazın hasta olmuştum ben de çok iyi gelmişti,Text
2024-10-07 10:34:34,Zeynep,AL,Text
2024-10-07 10:34:37,Zeynep,😡,Text
2024-10-07 10:34:52,Zeynep,VE SOMURTMA,Text
2024-10-07 10:35:31,Gülbin,heheehe,Text
2024-10-07 10:35:55,Gülbin,ilk ders lineer cebir2,Text
2024-10-07 10:36:03,Gülbin,BAMMBAŞKA,Text
2024-10-07 10:36:07,Zeynep,KNAKAJAKSJSKSKSK,Text
2024-10-07 10:36:20,Gülbin,yaaaaa,Text
2024-10-07 10:39:25,Defne,mathhhg,Text
2024-10-07 10:39:45,Gülbin,brommmmm,Text
2024-10-07 10:40:04,Defne,EVETT,Text
2024-10-07 10:42:57,Defne,off ben oyleyim niye,Text
2024-10-07 10:43:10,Defne,OHA BU NE,Text
2024-10-07 10:43:12,Defne,SABAH SABAH BU NE,Text
2024-10-07 10:43:14,Defne,COK GUZELSIN,Text
2024-10-07 10:44:31,Defne,I LOOOVR,Text
2024-10-07 10:44:59,Gülbin,slay mamaaaaa,Text
2024-10-07 10:45:35,Gülbin,derste açmaktan korktum ama dışardan atkın çok tatlı gözüküuo tavşsncıkk,Text
2024-10-07 10:46:00,Zeynep,AY KFAYI,Text
2024-10-07 10:46:04,Zeynep,DELİRENZİ,Text
2024-10-07 10:46:11,Zeynep,yia ihi,Text
2024-10-07 10:46:26,Zeynep,TAVŞANNNNN,Text
2024-10-07 10:46:27,Zeynep,İHİHİHİHİHİH,Text
2024-10-07 11:13:17,Azra,gunaydin bacilar,Text
2024-10-07 11:49:05,Defne,agzima sicti ilk ders,Text
2024-10-07 11:49:07,Defne,im so lost,Text
2024-10-07 11:49:12,Defne,GUNAYDIN  BITANEMMMMHHH,Text
2024-10-07 12:53:13,Ben,ayyy,Text
2024-10-07 12:53:16,Ben,babay blueee,Text
2024-10-07 12:53:20,Ben,made a acomeback,Text
2024-10-07 13:14:38,Defne,YESS,Text
2024-10-07 13:27:52,Ben,AYYYY,Text
2024-10-07 13:27:53,Ben,AYYYY,Text
2024-10-07 13:27:55,Ben,GURRRRUM,Text
2024-10-07 13:28:02,Defne,ya abi,Text
2024-10-07 13:28:07,Defne,hayat cok zor,Text
2024-10-07 13:28:14,Ben,noldu bebeğim,Text
2024-10-07 13:28:17,Ben,küm üzdü senii,Text
2024-10-07 13:28:20,Defne,skydive mi yapsam benim icin gelen sevgilimle vakit mi gecirsem,Text
2024-10-07 13:28:22,Defne,😗,Text
2024-10-07 13:28:30,Ben,paarrrdon,Text
2024-10-07 13:28:34,Ben,ne kaçırdım MISS GURL,Text
2024-10-07 13:28:57,Ben,i will go back and GET BACK TO YOU,Text
2024-10-07 14:20:58,Ben,ıy,Text
2024-10-07 14:21:01,Ben,nefret,Text
2024-10-07 14:21:09,Ben,kahveee,Text
2024-10-07 14:21:16,Ben,şey,Text
2024-10-07 14:23:11,Azra,ama benim mutsuzluk,Text
2024-10-07 14:23:13,Azra,HABSBAHAHAHAHAHAHAHA,Text
2024-10-07 14:23:50,Gülbin,good good,Text
2024-10-07 14:24:00,Azra,soyle atiyim de,Text
2024-10-07 14:24:00,Ben,kanka,Text
2024-10-07 14:24:02,Gülbin,KANKA SKDMFÖ hiç böyle uzaktan kombin gotosu beklememiştim,Text
2024-10-07 14:24:03,Azra,etraf belli olmasin,Text
2024-10-07 14:24:03,Ben,sooo nutirousss,Text
2024-10-07 14:24:06,Azra,BENCNWNXMWKDMWDKWKDKWS,Text
2024-10-07 14:24:06,Ben,soo healthy,Text
2024-10-07 14:24:09,Gülbin,edepp,Text
2024-10-07 14:24:15,Ben,ne güzel şeysin,Text
2024-10-07 14:24:19,Azra,sapik dolu her yer maalesef:(,Text
2024-10-07 14:24:24,Azra,HEMCMWMXMSMDMWMDWMD,Text
2024-10-07 14:24:33,Ben,azrayı hiç bu kadar mutsuz görmedim sanırım,Text
2024-10-07 14:24:39,Ben,di mi,Text
2024-10-07 14:24:42,Ben,kızım şalrırttı yine,Text
2024-10-07 14:24:50,Ben,personal fotoğgeaphıyla geziyor herhalde,Text
2024-10-07 14:24:50,Azra,HENXBAHAHAHSAHA,Text
2024-10-07 14:25:05,Azra,telefobumun arkasina,Text
2024-10-07 14:25:09,Azra,cama yapistirici aldim🥰🥰,Text
2024-10-07 14:25:56,Ben,ohhh,Text
2024-10-07 14:26:01,Ben,güzellikkk,Text
2024-10-07 14:26:04,Ben,stuning,Text
2024-10-07 14:26:14,Ben,HEMMEN ALIYORUM,Text
2024-10-07 14:26:26,Azra,moodumuzu yukseltici,Text
2024-10-07 14:26:27,Azra,ssrki,Text
2024-10-07 14:26:30,Azra,dedtegi lazim,Text
2024-10-07 14:26:31,Azra,🥰🥰🥰🥰,Text
2024-10-07 14:26:38,Azra,seksi bacim ya,Text
2024-10-07 14:27:33,Defne,SAME SIS,Text
2024-10-07 14:46:06,Duru,niye böyle bi dilek dileyesin zaten????,Text
2024-10-07 14:47:10,Duru,YİAAAA İHİHİH,Text
2024-10-07 14:47:49,Duru,KUMTANEM SENİ YERRROOO,Text
2024-10-07 14:48:06,Duru,HANSJWSJAJS MÜKEMMEL,Text
2024-10-07 14:48:29,Duru,ya offffff,Text
2024-10-07 14:49:15,Duru,NEEEE MMMHHH,Text
2024-10-07 14:49:26,Duru,HAHZHWHSHWHSHA,Text
2024-10-07 14:50:05,Duru,düzelicrk dayan kuzuuuummm,Text
2024-10-07 14:50:53,Azra,kanka yabdhahaa,Text
2024-10-07 14:51:00,Azra,allahim erkekler…,Text
2024-10-07 14:52:44,Duru,abi defne hihihii gülüşünü yabancı sevgli yaptı diye teheheye çevirdi bunu bi tek ben mi fark ediyorum,Text
2024-10-07 14:52:47,Duru,HAHZAJHZAJJZAJZHAHSHAJZH,Text
2024-10-07 14:52:57,Defne,KANKA,Text
2024-10-07 14:52:59,Defne,AMK,Text
2024-10-07 14:53:00,Defne,SHAHHAAHHAHA,Text
2024-10-07 14:53:02,Defne,ASIRI ACCURATE,Text
2024-10-07 14:53:03,Defne,OHA,Text
2024-10-07 14:53:13,Defne,JSHAGAGGAGAGAHAGAH,Text
2024-10-07 14:53:14,Defne,DAYI,Text
2024-10-07 14:53:14,Duru,KANKA BEN DEMESEM FARK ETMİCEK MİSİN,Text
2024-10-07 14:53:16,Duru,AHZJWJZJWJZQJZJWJDJAJS,Text
2024-10-07 14:53:21,Duru,TAM O ZMN BAŞLADIN,Text
2024-10-07 14:54:06,Defne,HAYIR FARK ETMEDIM,Text
2024-10-07 14:54:07,Defne,HHAHHAHAHHAHA,Text
2024-10-07 14:54:12,Defne,AMA EVET COK DOGRU,Text
2024-10-07 14:54:40,Duru,bacıııımmmm BU FİZİK GERRRRÇEK Mİ,Text
2024-10-07 14:54:52,Duru,HWJSJWJZJWJSJW,Text
2024-10-07 14:55:05,Defne,ABI DMI,Text
2024-10-07 14:55:09,Defne,BODY IS TEA,Text
2024-10-07 14:55:25,Duru,HAHSHWHZJWJS,Text
2024-10-07 14:55:57,Duru,oha çok mantıjlııı,Text
2024-10-07 14:56:53,Duru,bacıııımmm🫠🌝,Text
2024-10-07 14:57:09,Duru,HAJSJWJZJWJDJWJS ALLAM,Text
2024-10-07 14:57:43,Duru,kanka ben dün gece ve bu sabah full bunu dinledim bak atıyorum,Text
2024-10-07 14:57:50,Duru,ilk başta sarmayabilir ama,Text
2024-10-07 14:57:54,Duru,sonradan çok sardı beni,Text
2024-10-07 14:58:04,Duru,ve beat girince çok hyped oluyorum,Text
2024-10-07 14:58:31,Duru,https://open.spotify.com/track/3drJjB0lcN5MiJCmu32gjH?si=szBEQAeEQbuP3zIftRnCqA,Text
2024-10-07 15:01:58,Ben,kararlarakara,Text
2024-10-07 15:01:59,Ben,patladım,Text
2024-10-07 15:02:01,Ben,amfide,Text
2024-10-07 15:02:24,Ben,çakal konseri etkisini koruyor galiba,Text
2024-10-07 15:02:42,Ben,boğazın için,Text
2024-10-07 15:02:43,Ben,defne,Text
2024-10-07 15:02:46,Ben,iyi gelir,Text
2024-10-07 15:05:27,Defne,"where are you later on , forever benim yeni sarkim",Text
2024-10-07 15:13:21,Defne,ehe,Text
2024-10-07 15:25:48,Defne,bacilarim,Text
2024-10-07 15:25:59,Defne,engineering dinner icing,Text
2024-10-07 15:26:08,Defne,begendiginiz var mi,Text
2024-10-07 15:26:08,Defne,yoksa,Text
2024-10-07 15:27:08,Azra,ay ohaaa,Text
2024-10-07 15:27:11,Azra,asiri seksisinnnn,Text
2024-10-07 15:27:37,Defne,ya bunlardan alicam,Text
2024-10-07 15:27:40,Defne,rengini befendiniz mi,Text
2024-10-07 15:27:41,Defne,ya da,Text
2024-10-07 15:27:45,Defne,siyahi giyifem bende zaten olan,Text
2024-10-07 15:27:50,Defne,ama o da biraz kucuk geliyo sanirim,Text
2024-10-07 15:28:29,Azra,ben de bunu baya begendim,Text
2024-10-07 15:28:47,Azra,begendim kahveyi cokta guzel olmus,Text
2024-10-07 15:36:14,Defne, yoksa bu,Text
2024-10-07 15:36:35,Azra,kanka bu da guzel,Text
2024-10-07 15:36:48,Azra,bu ya da kahve bence baya guzeller,Text
2024-10-07 16:08:02,Gülbin,EVET,Text
2024-10-07 16:08:07,Gülbin,no,Text
2024-10-07 16:11:57,Ben,ohhh,Text
2024-10-07 16:11:59,Ben,bebeğimmm,Text
2024-10-07 16:12:10,Ben,herrrrr,Text
2024-10-07 16:12:23,Ben,i want herr,Text
2024-10-07 16:12:35,Ben,nooo,Text
2024-10-07 16:13:07,Defne,bordo ruj suremicem o kahveyle,Text
2024-10-07 16:13:09,Defne,baska bakciam,Text
2024-10-07 16:15:01,Ben,ama shes it,Text
2024-10-07 16:15:03,Ben,SHES IT,Text
2024-10-07 17:24:09,Defne,2000 poundcuk,Text
2024-10-07 17:44:06,Defne,SARJIM BIR AQ,Text
2024-10-07 17:44:06,Defne,BEN BUNUN ICIN TELEFON ALDIM,Text
2024-10-07 17:44:06,Defne,ALOOO???,Text
2024-10-07 17:45:25,Ben,GURLLL,Text
2024-10-07 17:45:36,Ben,asminle baktık az önce,Text
2024-10-07 17:45:38,Ben,iconicc,Text
2024-10-07 17:46:05,Azra,askim fena,Text
2024-10-07 17:58:22,Gülbin,ohaaaa en azjndan denemişsin,Text
2024-10-07 17:58:24,Gülbin,çok hoşş,Text
2024-10-07 17:58:41,Duru,AHSJAHZJAJZJAJZJAHS,Text
2024-10-07 17:59:07,Duru,KANKA OHA ÇÜŞ BUNLAR NEEEEĞĞ,Text
2024-10-07 17:59:25,Duru,ikisine de bayıldım ama KAHVERENGİNİN MODELİ,Text
2024-10-07 17:59:26,Duru,AHH,Text
2024-10-07 17:59:30,Duru,🥵🥵🥵,Text
2024-10-07 18:00:17,Duru,KANKA NE ALAKA YA,Text
2024-10-07 18:00:26,Duru,ÇOK GÜZEL ELBİSE,Text
2024-10-07 18:00:32,Duru,RUJ BAŞKA ZAMAN SÜRERSİN,Text
2024-10-07 18:00:50,Duru,OHAAAAAA O ELBİSE,Text
2024-10-07 18:10:04,Defne,asmin robert asmin mi,Text
2024-10-07 18:10:07,Defne,whys she there,Text
2024-10-07 18:10:26,Defne,I LOVEE,Text
2024-10-07 18:14:58,Defne,ya sen gercek arkadas degilsin,Text
2024-10-07 18:15:01,Defne,pembeyi nasil begendin aq,Text
2024-10-07 18:15:11,Defne,neyse siyah hala oluyosa bana,Text
2024-10-07 18:15:12,Defne,onu giyecem,Text
2024-10-07 18:15:15,Defne,olmuyosa sictik,Text
2024-10-07 18:52:36,Defne,bayildim makyaji,Text
2024-10-07 18:52:39,Azra,askim bence cok iyi olmus,Text
2024-10-07 18:52:47,Azra,belini sarmasini,Text
2024-10-07 18:52:50,Azra,begenmedin sanirim ama,Text
2024-10-07 18:52:54,Defne,ivit,Text
2024-10-07 18:52:57,Azra,bence o da gayet guzel duruyor,Text
2024-10-07 18:53:02,Azra,kirmizi ruj tamamlamis,Text
2024-10-07 18:53:04,Azra,kombini,Text
2024-10-07 18:53:08,Azra,harikasin💗💗💅🏻,Text
2024-10-07 18:53:13,Defne,ihhh slay bacimmm,Text
2024-10-07 18:53:40,Defne,kolay gelo bacimm,Text
2024-10-07 19:18:46,Azra,kanka cidden,Text
2024-10-07 19:18:51,Azra,oyle duran hicbir sey,Text
2024-10-07 19:18:54,Azra,gercekte guzel durmuyo,Text
2024-10-07 19:19:12,Defne,hani bu elbiseyi cok merak ettigim icin bes metro duragi falna gittim,Text
2024-10-07 19:20:14,Defne,cok iyi reklamdan baska bisi degilmis,Text
2024-10-07 19:20:21,Defne,house of cb,Text
2024-10-07 19:23:57,Duru,mal kahverengiyi seçtiö,Text
2024-10-07 19:24:03,Duru,ama ikisi de güzel elbise,Text
2024-10-07 19:24:09,Duru,ama sana kahverengi model yakışmış,Text
2024-10-07 19:24:23,Defne,pembeyi direkt sevmemeliydin,Text
2024-10-07 19:24:45,Duru,çokkk güxel aşkım bi de o düşüşünle ahzhwhzhw,Text
2024-10-07 19:25:49,Duru,görmemiştim bunu ama beğendim de beklentini karşılamadı heralde,Text
2024-10-07 19:26:14,Duru,ama boyunu sevmedim cidden,Text
2024-10-07 19:27:18,Zeynep,ay hiihihihihihiihihihih,Text
2024-10-07 19:27:35,Zeynep,EOWOEEOWOWOWOWOWO,Text
2024-10-07 19:27:47,Defne,mmmmm,Text
2024-10-07 19:27:49,Zeynep,KANKA ALDIN Dİ Mİ,Text
2024-10-07 19:27:54,Defne,yo,Text
2024-10-07 20:01:22,Azra,kankaaa,Text
2024-10-07 20:01:24,Azra,bideo cekin,Text
2024-10-07 20:01:28,Azra,tam aklimdan bu grciyodu,Text
2024-10-07 20:01:29,Azra,aglicam,Text
2024-10-07 20:16:46,Duru,YAAA BİZ DE GÜLBİNLE AYNI ANDA AŞERMİŞİZ O YÜZDEN Bİ ANDA KARAR VERİP GELDİK,Text
2024-10-07 20:16:51,Duru,ÇEKTİ GÜLBİNNNN HİHİ,Text
2024-10-07 20:22:03,Azra,coook,Text
2024-10-07 20:22:06,Azra,iyi duruyooooooo,Text
2024-10-07 20:22:08,Duru,SESİNİ DUY,Text
2024-10-07 20:22:11,Azra,o ilk kirista,Text
2024-10-07 20:22:13,Azra,asiri iyi,Text
2024-10-07 20:22:13,Duru,DEMİŞİM YA Bİ DE,Text
2024-10-07 20:22:14,Azra,….,Text
2024-10-07 20:22:15,Duru,AHZJAJZAJZJAJZJWJZHS,Text
2024-10-07 20:22:27,Azra,kardesi oldugu cok belli HWNXHWNZWNNSQNSNQNSMWMSNQBSKWMSQSNQNSN,Text
2024-10-07 20:23:11,Duru,HWJZJWXJWJZJW OHA O YORUMU YENİ DUYDUM,Text
2024-10-07 20:23:15,Duru,ASHAHZJWJSJW ÇOK ACCURATE,Text
2024-10-07 20:24:02,Azra,HENXNWHZBWHZNWJD,Text
2024-10-07 21:06:31,Defne,PATATES PATATES,Text
2024-10-07 21:06:32,Defne,HHAHAHAHAHAHAHHA,Text
2024-10-07 21:06:34,Defne,DELIRDIMMMMMM,Text
2024-10-07 21:06:35,Defne,COK KOMIK,Text
2024-10-07 21:20:43,Gülbin,AKSKDKDKSDMDLD,Text
2024-10-07 21:33:06,Defne,benim grubu yine kotu kullanmam,Text
2024-10-07 21:33:08,Defne,im sorry guys,Text
2024-10-07 21:34:03,Defne,HAYIR YAA DALIN,Text
2024-10-07 21:34:10,Defne,YIGITIN DERI CEKETINE O KADAR ASIK OLDUM KI ANLATAMAM,Text
2024-10-07 21:34:14,Defne,HANI COK COK COK COKKM YAKISMIS,Text
2024-10-07 21:34:18,Defne,DUSTUM ERIDIM BITTIM AZDIM,Text
2024-10-07 22:10:58,Gülbin,hayır tek görüntülenmekik yasak,Text
2024-10-07 22:11:05,Gülbin,OHAAAA,Text
2024-10-07 22:12:45,Ben,İGRENSINIZZZZ,Text
2024-10-07 22:12:47,Ben,AHHH,Text
2024-10-07 22:14:31,Ben,NEEE,Text
2024-10-07 22:14:33,Ben,OFOFOFOF,Text
2024-10-07 22:29:09,Defne,KANKA HAHAHHAHAHA,Text
2024-10-07 22:29:11,Defne,I LOGE THIS,Text
2024-10-07 22:54:19,Defne,yarin termodinamik var,Text
2024-10-07 22:54:21,Defne,agzima sicicak,Text
2024-10-07 22:54:27,Defne,BEN YINE GRUBU YANLIS KULLANIYORUM,Text
2024-10-07 22:54:29,Defne,IM SOVVYY,Text
2024-10-07 22:54:41,Ben,aiaiaiaiai,Text
2024-10-07 22:54:43,Ben,çok güselll,Text
2024-10-07 22:54:49,Defne,heh sunu yapayim,Text
2024-10-07 22:55:02,Defne,of aq belki vardir robert zamanindan yazdigim bi şeyler,Text
2024-10-07 22:55:08,Defne,event managerlik,Text
2024-10-07 22:55:13,Defne,AY ASIRI SLAY,Text
2024-10-07 22:55:14,Defne,DURUNUN,Text
2024-10-07 22:55:16,Defne,BU SAC RENGIYLE,Text
2024-10-07 22:55:16,Gülbin,yaaa çenyorulfuj mu,Text
2024-10-07 22:55:23,Defne,BU MOR COK YAKISMIS,Text
2024-10-07 22:55:26,Defne,HHAHAHHAAHHAHAHA,Text
2024-10-07 22:55:32,Gülbin,siyah aslında o,Text
2024-10-07 22:55:33,Gülbin,ışıktan,Text
2024-10-07 22:55:38,Gülbin,SAÇININ KARALIĞIYLA,Text
2024-10-07 22:55:40,Gülbin,küpenin altını,Text
2024-10-07 22:55:46,Ben,ABI KIYAMAM,Text
2024-10-07 22:55:48,Defne,KANKA,Text
2024-10-07 22:55:50,Defne,HAHAHHAHAHAHAHA,Text
2024-10-07 22:55:50,Ben,hayatımız bu olduu,Text
2024-10-07 22:55:54,Ben,AHAHAHAHA,Text
2024-10-07 22:55:56,Ben,ASSLA UNUTMA,Text
2024-10-07 22:56:10,Ben,ayyyy,Text
2024-10-07 22:56:14,Ben,allahım nolur buna git,Text
2024-10-07 22:56:17,Defne,unutmucaz rabiki amk,Text
2024-10-07 22:56:23,Ben,güzelliklertrr,Text
2024-10-07 22:56:25,Defne,ay yok gidemem,Text
2024-10-07 22:56:30,Defne,ben buz hokeyinden devam,Text
2024-10-07 22:56:37,Defne,en cok o sardi su ana kadsr gittiklerimden,Text
2024-10-07 22:56:42,Defne,bide skydiving,Text
2024-10-07 22:56:55,Ben,o sırada bizim çay,Text
2024-10-07 22:56:56,Defne,henuz yapmadim yapicam☺️,Text
2024-10-07 22:57:04,Defne,CAYYY,Text
2024-10-07 22:57:05,Ben,ABI,Text
2024-10-07 22:57:05,Defne,kanka asmin,Text
2024-10-07 22:57:07,Ben,FENCINGG,Text
2024-10-07 22:57:09,Defne,robert asmin degil dimi aq,Text
2024-10-07 22:57:12,Defne,ay yok,Text
2024-10-07 22:57:13,Ben,ay yok yok,Text
2024-10-07 22:57:15,Ben,cıkk,Text
2024-10-07 22:57:20,Ben,ama abi o kadar aynıyız ki,Text
2024-10-07 22:57:22,Ben,hani pelin asmin,Text
2024-10-07 22:57:24,Defne,cunku o ku leuvende,Text
2024-10-07 22:57:25,Defne,o yuzden dedim,Text
2024-10-07 22:57:29,Ben,ARADIĞIM İNSANLAR,Text
2024-10-07 22:57:31,Ben,ANLATIRIM,Text
2024-10-07 22:57:34,Ben,o kız grubu,Text
2024-10-07 22:57:36,Defne,bunu kim hakkinda dediysem ertesi gun ayrildik kanka,Text
2024-10-07 22:57:40,Defne,🧿🧿🧿🧿,Text
2024-10-07 22:57:40,Ben,bu defne de önceki defne,Text
2024-10-07 22:57:43,Defne,insallah kuzum,Text
2024-10-07 22:57:43,Azra,HSNXBAHZBAZHABSBABA,Text
2024-10-07 22:57:45,Defne,ama yani,Text
2024-10-07 22:57:46,Ben,AHAHHSHSHD,Text
2024-10-07 22:57:48,Ben,yok yok,Text
2024-10-07 22:57:48,Defne,literally,Text
2024-10-07 22:57:50,Defne,HAHHAHAHA,Text
2024-10-07 22:57:53,Ben,yazın test ettik çok şkr,Text
2024-10-07 22:57:55,Ben,AMMIN,Text
2024-10-07 22:58:01,Defne,HIAMIN,Text
2024-10-07 22:58:03,Defne,YA SIZI GERCEKTEN,Text
2024-10-07 22:58:04,Defne,COK SEVIYORUM,Text
2024-10-07 22:58:05,Defne,ILK KEZ,Text
2024-10-07 22:58:06,Defne,BAK,Text
2024-10-07 22:58:07,Defne,DUN,Text
2024-10-07 22:58:08,Defne,AZRANIN,Text
2024-10-07 22:58:15,Defne,GULBIN DOGUM GUNU TIKTOKUNU IZLIYODUM,Text
2024-10-07 22:58:18,Defne,ILK KEZ GULBININ BI,Text
2024-10-07 22:58:24,Defne,EN YAKIN ARKSDASIM DIYENINI,Text
2024-10-07 22:58:26,Defne,KISKANMADIM,Text
2024-10-07 22:58:28,Defne,SEY OLDUM,Text
2024-10-07 22:58:35,Defne,ya o da alsin evet hak ediyohh,Text
2024-10-07 22:58:43,Azra,YAAAA,Text
2024-10-07 22:58:44,Azra,KANKAAAAAA,Text
2024-10-07 22:58:45,Ben,AHAHHAAH,Text
2024-10-07 22:58:46,Azra,HABSBAHAHAHAHAHS,Text
2024-10-07 22:58:48,Ben,GOOD TRY,Text
2024-10-07 22:58:49,Ben,BUT,Text
2024-10-07 22:58:49,Azra,YICEM YA,Text
2024-10-07 22:58:50,Ben,NO.,Text
2024-10-07 22:58:51,Defne,seviyorum sizi cccchok,Text
2024-10-07 22:58:54,Azra,🥹💗,Text
2024-10-07 22:58:57,Defne,ihioh,Text
2024-10-07 22:58:59,Ben,kessskin bakışlar,Text
2024-10-07 22:59:22,Ben,askım boool,Text
2024-10-07 22:59:24,Ben,sütlü,Text
2024-10-07 22:59:27,Ben,senin sevdiğin,Text
2024-10-07 22:59:58,Defne,AHAHHA,Text
2024-10-07 23:00:00,Defne,ew,Text
2024-10-07 23:00:03,Defne,matcha dedigin,Text
2024-10-07 23:00:08,Defne,cimmmmmmen gibi olacak,Text
2024-10-07 23:00:11,Defne,cim tadi alacaksin,Text
2024-10-07 23:00:17,Azra,kankaaaa,Text
2024-10-07 23:00:21,Azra,cok denemek istiyodum,Text
2024-10-07 23:00:22,Azra,bunu,Text
2024-10-07 23:00:27,Azra,gecen caddede deneyelim dedim,Text
2024-10-07 23:00:30,Azra,DENETTIRMEDILER,Text
2024-10-07 23:00:33,Defne,NEEE,Text
2024-10-07 23:00:36,Defne,ya hayir,Text
2024-10-07 23:00:39,Azra,gulbis dovusko beni,Text
2024-10-07 23:00:42,Defne,poco nisantasi cok gusel ama cilekli,Text
2024-10-07 23:00:48,Defne,ben espressolabinkini de seviyorum,Text
2024-10-07 23:00:51,Azra,ama turkiyedekiler baya kotuymus herkes oyle diyo yiktokta,Text
2024-10-07 23:00:53,Defne,hani tadini almiyosun,Text
2024-10-07 23:00:55,Gülbin,AUSJDKDK,Text
2024-10-07 23:01:01,Defne,ben espressoya raziyim baya ya,Text
2024-10-07 23:01:05,Gülbin,oha çok garip tadı nasıl,Text
2024-10-07 23:01:06,Defne,iced matcha latte,Text
2024-10-07 23:01:12,Azra,evet bi kadinda oyle diyodu,Text
2024-10-07 23:01:16,Defne,guzeldi ama cok az matcha tadi geliyoru,Text
2024-10-07 23:01:18,Gülbin,brom @32470118635 sana çektim,Text
2024-10-07 23:01:27,Defne,DURUNUN GOZLUKLERI,Text
2024-10-07 23:01:31,Defne,UC D GOZLUKLERE BENZIYO,Text
2024-10-07 23:01:32,Defne,DELIRICEM,Text
2024-10-07 23:01:34,Ben,AH,Text
2024-10-07 23:01:35,Gülbin,OLM ÇOK GÜZEL,Text
2024-10-07 23:01:36,Defne,HAHAHAHHAHAHGAHAHAHHAAAHAH,Text
2024-10-07 23:01:37,Ben,SHES THAT GURL,Text
2024-10-07 23:01:40,Ben,PARDON ABLA,Text
2024-10-07 23:01:40,Defne,OHA BAYILDIMMMM,Text
2024-10-07 23:01:42,Azra,zeynepimmm yine cok mutlu kuzum,Text
2024-10-07 23:01:42,Gülbin,bayıldımmmm,Text
2024-10-07 23:01:43,Defne,TAM BIR DENIZ AYAKKABISI,Text
2024-10-07 23:01:44,Azra,BENDNQJSNWJSMWKS,Text
2024-10-07 23:01:50,Gülbin,harika,Text
2024-10-07 23:01:54,Ben,GERÇEKTEN MI,Text
2024-10-07 23:01:54,Gülbin,AHAHSHS,Text
